100.4340,-35.8335
100.5323,-35.8517
100.6306,-35.8699
100.7290,-35.8881
100.8273,-35.9064
100.9257,-35.9246
101.0240,-35.9428
101.1224,-35.9610
101.2207,-35.9793
101.3190,-35.9975
101.4174,-36.0157
101.5157,-36.0339
101.6141,-36.0521
101.7124,-36.0703
101.8107,-36.0886
101.9091,-36.1068
102.0074,-36.1249
102.1058,-36.1431
102.2041,-36.1613
102.3025,-36.1795
102.4008,-36.1976
102.4992,-36.2158
102.5975,-36.2339
102.6959,-36.2520
102.7942,-36.2701
102.8926,-36.2882
102.9910,-36.3063
103.0893,-36.3243
103.1877,-36.3424
103.2861,-36.3604
103.3844,-36.3784
103.4828,-36.3964
103.5812,-36.4143
103.6796,-36.4323
103.7780,-36.4502
103.8764,-36.4681
103.9748,-36.4859
104.0732,-36.5038
104.1716,-36.5216
104.2700,-36.5393
104.3684,-36.5571
104.4668,-36.5748
104.5652,-36.5925
104.6637,-36.6102
104.7621,-36.6278
104.8606,-36.6454
104.9590,-36.6630
105.0574,-36.6805
105.1559,-36.6980
105.2544,-36.7154
105.3528,-36.7328
105.4513,-36.7502
105.5498,-36.7676
105.6483,-36.7849
105.7468,-36.8021
105.8453,-36.8193
105.9438,-36.8365
106.0423,-36.8536
106.1409,-36.8707
106.2394,-36.8877
106.3379,-36.9047
106.4365,-36.9217
106.5350,-36.9386
106.6336,-36.9554
106.7322,-36.9722
106.8308,-36.9890
106.9294,-37.0057
107.0280,-37.0223
107.1266,-37.0389
107.2252,-37.0554
107.3238,-37.0719
107.4225,-37.0883
107.5211,-37.1047
107.6198,-37.1210
107.7185,-37.1372
107.8171,-37.1534
107.9158,-37.1695
108.0145,-37.1856
108.1132,-37.2016
108.2120,-37.2176
108.3107,-37.2335
108.4094,-37.2494
108.5082,-37.2652
108.6069,-37.2810
108.7057,-37.2967
108.8044,-37.3124
108.9032,-37.3281
109.0020,-37.3437
109.1008,-37.3592
109.1996,-37.3748
109.2984,-37.3902
109.3972,-37.4057
109.4960,-37.4211
109.5948,-37.4365
109.6936,-37.4518
109.7925,-37.4671
109.8913,-37.4824
109.9901,-37.4976
110.0890,-37.5128
110.1878,-37.5280
110.2867,-37.5432
110.3856,-37.5583
110.4844,-37.5734
110.5833,-37.5885
110.6822,-37.6036
110.7810,-37.6186
110.8799,-37.6336
110.9788,-37.6486
111.0777,-37.6636
111.1766,-37.6786
111.2754,-37.6936
111.3743,-37.7085
111.4732,-37.7234
111.5721,-37.7383
111.6710,-37.7533
111.7699,-37.7682
111.8688,-37.7830
111.9677,-37.7979
112.0666,-37.8128
112.1655,-37.8277
112.2644,-37.8426
112.3633,-37.8574
112.4622,-37.8723
112.5611,-37.8871
112.6600,-37.9020
112.7589,-37.9168
112.8578,-37.9317
112.9567,-37.9465
113.0557,-37.9614
113.1546,-37.9762
113.2535,-37.9910
113.3524,-38.0059
113.4513,-38.0207
113.5502,-38.0355
113.6491,-38.0503
113.7480,-38.0651
113.8469,-38.0799
113.9458,-38.0947
114.0447,-38.1095
114.1436,-38.1243
114.2426,-38.1391
114.3415,-38.1539
114.4404,-38.1687
114.5393,-38.1835
114.6382,-38.1983
114.7371,-38.2130
114.8360,-38.2278
114.9349,-38.2426
115.0339,-38.2573
115.1328,-38.2721
115.2317,-38.2868
115.3306,-38.3016
115.4295,-38.3163
115.5284,-38.3311
115.6274,-38.3458
115.7263,-38.3605
115.8252,-38.3753
115.9241,-38.3900
116.0230,-38.4047
116.1219,-38.4195
116.2209,-38.4342
116.3198,-38.4489
116.4187,-38.4636
116.5176,-38.4783
116.6165,-38.4930
116.7155,-38.5077
116.8144,-38.5224
116.9133,-38.5371
117.0122,-38.5518
117.1112,-38.5665
117.2101,-38.5812
117.3090,-38.5958
117.4079,-38.6105
117.5069,-38.6252
117.6058,-38.6398
117.7047,-38.6545
117.8036,-38.6692
117.9026,-38.6838
118.0015,-38.6985
118.1004,-38.7131
118.1994,-38.7278
118.2983,-38.7424
118.3972,-38.7571
118.4961,-38.7717
118.5951,-38.7863
118.6940,-38.8010
118.7929,-38.8156
118.8919,-38.8302
118.9908,-38.8449
119.0897,-38.8595
119.1887,-38.8741
119.2876,-38.8887
119.3865,-38.9033
119.4855,-38.9179
119.5844,-38.9325
119.6833,-38.9471
119.7823,-38.9617
