[INFO] [launch]: All log files can be found below /home/noetix/.ros/log/2026-02-12-13-41-15-168807-ubuntu-18545
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [launch_ros.actions.node]: Parameter file path is not a file: /mnt/c/Users/yang/Downloads/Tracker/config/parameters.yaml
[INFO] [nmpc_node-1]: process started with pid [18555]
[INFO] [simulation.py-2]: process started with pid [18557]
[INFO] [path_publisher.py-3]: process started with pid [18559]
[INFO] [rviz2-4]: process started with pid [18561]
[rviz2-4] qt.qpa.xcb: could not connect to display 
[rviz2-4] qt.qpa.plugin: Could not load the Qt platform plugin "xcb" in "" even though it was found.
[rviz2-4] This application failed to start because no Qt platform plugin could be initialized. Reinstalling the application may fix this problem.
[rviz2-4] 
[rviz2-4] Available platform plugins are: eglfs, linuxfb, minimal, minimalegl, offscreen, vnc, wayland-egl, wayland, wayland-xcomposite-egl, wayland-xcomposite-glx, xcb.
[rviz2-4] 
[nmpc_node-1] [INFO] [1770874875.287286638] [nmpc_node]: NMPC Tracker Ready. [Ref Path Visualization: Pillars]
[path_publisher.py-3] [INFO] [1770874876.150273473] [global_path_publisher]: Local Window Path Publisher Initialized.
[nmpc_node-1] [INFO] [1770874877.961613432] [nmpc_node]: TIME[Tot:24.0 Plan:2.0] Stat:Lattice Iter:5 V:1.46 ESO[L:-0.70 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.011711960] [nmpc_node]: TIME[Tot:24.0 Plan:2.0] Stat:Lattice Iter:5 V:1.53 ESO[L:-0.59 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.065581502] [nmpc_node]: TIME[Tot:27.9 Plan:2.4] Stat:Lattice Iter:5 V:1.61 ESO[L:-0.44 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.117865425] [nmpc_node]: TIME[Tot:30.2 Plan:2.6] Stat:Lattice Iter:6 V:1.68 ESO[L:-0.33 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.163743187] [nmpc_node]: TIME[Tot:26.1 Plan:2.2] Stat:Lattice Iter:5 V:1.68 ESO[L:-0.58 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.214150783] [nmpc_node]: TIME[Tot:26.5 Plan:2.6] Stat:Lattice Iter:5 V:1.75 ESO[L:-0.50 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.260261010] [nmpc_node]: TIME[Tot:22.6 Plan:1.9] Stat:Lattice Iter:6 V:1.76 ESO[L:-0.68 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.310308163] [nmpc_node]: TIME[Tot:22.7 Plan:1.9] Stat:Lattice Iter:6 V:1.83 ESO[L:-0.62 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.360256940] [nmpc_node]: TIME[Tot:22.6 Plan:1.9] Stat:Lattice Iter:6 V:1.85 ESO[L:-0.76 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.410134001] [nmpc_node]: TIME[Tot:22.5 Plan:1.8] Stat:Lattice Iter:6 V:1.91 ESO[L:-0.72 A:0.00] Crv:0.0 Step:0.25 
